Stn Number,Latitude,Longitude,Elevation (m AHD),First Year,Last Year,Number of Years,Stn Name
055079,-31.4675,151.2558,1253,1927,2000,74,HANGING ROCK STATE FOREST
055082,-30.4702,150.9539,853,1959,2011,53,ORABAH (MANILLA (WARRABAH))
055090,-30.6242,150.7293,470,1958,2012,55,UPPER MANILLA (CARMARTHEN)
055091,-30.649,150.7517,363,1958,2004,47,MANILLA (STRATHFIELD)
055102,-30.7367,151.0633,870,1958,1993,36,WATSONS CREEK (FAIRLANDS)
055103,-30.6929,151.1214,770,1959,2012,54,WATSONS CREEK (TILMUNDA)
055105,-30.7966,150.8643,545,1958,2012,55,ATTUNGA (TARANA)
055109,-30.7992,151.1089,790,1958,2012,55,BENDEMEER (GLENCLAIR)
055118,-30.9179,150.7001,375,1927,2011,85,SOMERTON (CLERMONT PARK)
055119,-30.8867,150.6717,442,1958,2012,55,SOMERTON (LONOU)
055120,-30.9309,150.7873,381,1958,2012,55,ATTUNGA (THE PINES)
055122,-30.8415,150.9097,471,1958,2012,55,ATTUNGA (MINDEROO)
055136,-30.9672,151.3451,910,1958,2012,55,WOOLBROOK (DANGLEMAH ROAD)
055138,-31.0123,150.643,370,1959,2008,50,SOMERTON (KALLAROO)
055140,-31.0101,150.7127,378,1958,2012,55,SOMERTON (GLEN BURN)
055143,-31.0193,151.0659,462,1958,2012,55,MOONBI (BELLEVUE)
055146,-31.0367,151.3333,1050,1958,1990,33,WOOLBROOK (BACK CREEK STATION)
055148,-31.0586,151.055,420,1961,2009,49,KOOTINGAL (GATE ST)
055149,-31.0806,150.6817,405,1927,1998,72,WINTON (NIOKA)
055157,-31.0853,150.658,434,1958,2012,55,WINTON (DALBLAIR)
055158,-31.1564,150.8655,418,1958,2003,46,WARRAL (HILLSIA)
055160,-31.1656,151.0627,425,1958,2010,53,NEMINGAH (NEMINGHA (CRESSFIELD))
055162,-31.1728,151.1958,560,1958,2004,47,DUNGOWAN (ECHO HILLS)
055164,-31.1805,151.3031,690,1913,2012,100,WEABONGA (STONELEIGH)
055166,-31.2248,150.9249,427,1958,2008,51,TAMWORTH (BAHREENAH)
055170,-31.2188,151.1167,440,1959,2012,54,DUNGOWAN (THE JUNCTION)
055171,-31.2533,151.185,480,1886,1990,105,DUNGOWAN STATION
055172,-31.2124,151.3168,720,1899,2012,114,WEABONGA (MONOMEETH)
055174,-31.25,150.8,473,1958,1989,32,DURI (NARDOO)
055176,-31.2573,151.0842,540,1958,2012,55,LOOMBERAH (PENDENE)
055177,-31.3123,151.1334,500,1958,2002,45,WOOLOMIN (NORTHCOTTE)
055181,-31.2547,151.1208,465,1958,2012,55,DUNGOWAN (RAVENCROFT)
055182,-31.32,150.9875,505,1958,1996,39,LOOMBERAH (GLENROSS)
055183,-31.2962,150.8606,477,1958,2011,54,DURI (ASHGROVE) NO 142
055186,-31.3432,151.2945,580,1958,2009,52,OGUNBIL (BEANA BRAE)
055189,-31.34,151.1762,530,1958,2012,55,WOOLOMIN (CULWULLA)
055190,-31.3658,150.8357,579,1958,2012,55,GOWRIE SOUTH
055193,-31.3733,151.3498,650,1958,2005,48,OGUNBIL (WATERFALL)
055194,-31.3365,150.8537,518,1953,2012,60,GOWRIE NORTH
055195,-31.4373,150.8913,638,1958,2012,55,GOWRIE (LALLYBROCH)
055196,-31.4433,151.0167,548.6,1959,1991,33,NUNDLE (KOOROON)
055201,-30.8236,150.3171,296,1903,2012,110,KELVIN (KAHANA)
055205,-31.4,149.9,,1881,1923,43,BOMERA
055208,-30.8833,150.2,259.1,1884,1920,37,BURBURGATE
055209,-31.4,150.2,,1896,1947,52,COOLANBILLA
055212,-31.5,149.9,,1884,1921,38,ELLERSLIE 2
055213,-31.5,150.2,,1897,1937,41,GOWRIE (ROTHERFIELD)
055219,-30.8,150.6,,1885,1924,40,MILLIWINDI
055222,-31.1,150.9,,1880,1945,66,TAMWORTH WEST
055224,-30.9,151.2,,1882,1927,46,WOLLUN
055228,-30.9,150.45,,1877,1917,41,TULCUMBAH
055229,-30.7333,150.8833,415,1886,1928,43,MANILLA (UKOLAN)
055230,-31.0667,150.05,,1889,1926,38,ABBOTSLEA
055236,-31.5415,150.8361,480,1965,2010,46,WALLABADAH (MARTYN ST)
055237,-31.6683,150.325,380,1965,1995,31,BLACKVILLE (KOUMALA)
055238,-31.6477,150.4972,390,1965,2002,38,PINE RIDGE (BOONDARI)
055239,-31.5879,150.4804,340,1965,2011,47,PINE RIDGE (ROUND ISLAND)
055241,-31.5438,150.5838,352,1936,2012,77,QUIRINDI (BOXWOOD)
055243,-31.6141,150.7747,580,1958,2009,52,WILLOW TREE (GLENORA)
055244,-31.6352,150.5736,402,1950,2012,63,WILLOW TREE (COOINDA)
055248,-31.7249,150.5837,370,1965,2012,48,WILLOW TREE (KELVERTON)
055252,-31.7199,150.7859,585,1961,2004,44,WILLOW TREE (TEMI)
055254,-30.7902,150.629,370,1965,2012,48,MANILLA (FERN HILL)
055255,-31.5269,150.7633,425,1965,2009,45,QUIRINDI (SPRING VALE)
055259,-31.6167,150.85,,1885,1925,41,WALLABADAH
055263,-30.9582,149.6844,375,1966,2012,47,MULLALEY(KEIGHO)
055268,-30.8325,149.7745,370,1966,2012,47,BOGGABRI (BE-BARA)
055272,-30.8461,150.2431,259,1968,2009,42,GUNNEDAH (COLSTOUN SOUTH)
055273,-30.8202,149.8366,298,1968,2011,44,BOGGABRI (NEOTSFIELD)
055274,-30.7783,150.4339,409,1909,2011,103,KELVIN (CARELLAN)
055275,-31.2874,150.5394,299,1968,2012,45,BREEZA (ALPHA)
055276,-30.8828,150.4928,304,1955,2012,58,KEEPIT DAM
055279,-31.0938,150.7382,425,1969,2012,44,TAMWORTH (HILLGROVE)
055281,-31.3833,149.6833,396,1887,1963,77,ULIMAN (BRENTWOOD)
055293,-30.75,150.6167,365.8,1935,1972,38,MANILLA (AVOCA)
055294,-31.3441,150.6715,405,1973,2012,40,WERRIS CREEK (MANEROO)
055296,-30.7669,151.2475,855,1974,2012,39,BENDEMEER (BANALASTA)
055297,-31.6982,150.2471,463,1957,2009,53,BLACKVILLE (JUNBARLEE)
055298,-31.3984,151.1527,585,1897,2009,113,BOWLING ALLEY POINT (POPLARS)
055299,-30.6833,150.05,,1880,1920,41,ROBERTSONS MOUNT
055301,-31.0108,149.766,304,1954,2012,59,MULLALEY (KIRKBRIGHT)
055302,-31.3556,151.1358,520,1977,2012,36,NUNDLE (CHAFFEY DAM)
055317,-30.6,149.9,236,1892,1951,60,BAAN BAA
055328,-30.8552,150.7478,510,1950,2006,57,MANILLA (KIMBERLEY)
055331,-30.7299,150.5784,430,1983,2012,30,MANILLA (TOWRI)
056001,-29.7183,151.355,795,1899,2011,113,SAPPHIRE (ARGYLE)
056002,-30.5167,151.6681,980,1857,1997,141,ARMIDALE (RADIO STATION 2AD)
056004,-30,151.7,1432.6,1897,1953,57,BEULAH
056005,-28.85,152.1,955,1920,1954,35,CARROLLS CREEK (BOONOO BOONOO)
056006,-30.1711,151.0757,654,1883,2012,130,BUNDARRA POST OFFICE
056007,-29.9315,151.2945,895,1902,2011,110,TINGHA (CRYSTAL HILL)
056008,-29.4421,151.8483,970,1889,2012,124,DEEPWATER POST OFFICE
056009,-29.4445,151.5987,890,1884,2012,129,EMMAVILLE POST OFFICE
056010,-30.9406,151.7078,1060,1930,2012,83,WALCHA (EMU CREEK)
056011,-29.7368,151.7366,1062,1881,2012,132,GLEN INNES POST OFFICE
056012,-29.75,151.7333,,1901,1966,66,GLEN INNES GASWORKS
056013,-29.6953,151.6936,1060,1910,2012,103,GLEN INNES AG RESEARCH STN
056016,-30.2204,151.6714,1275,1886,2008,123,GUYRA POST OFFICE
056017,-29.7783,151.1114,584,1874,1997,124,INVERELL COMPARISON
056018,-29.7752,151.0819,664,1949,2012,64,INVERELL RESEARCH CENTRE
056019,-30.6,151.6,999.7,1900,1949,50,KELLYS PLAIN (HAROLDSTON)
056021,-29.9167,151.2167,870,1929,1987,59,MOUNT TOPPER STATE FOREST
056022,-28.4622,152.3506,385,1903,2012,110,LEGUME (NEW KOREELAH)
056023,-28.3933,152.4157,420,1912,2012,101,OLD KOREELAH (MCPHERSON)
056025,-29.5333,151.75,914.4,1905,1971,67,DUNDEE (RANGERS VALLEY)
056026,-29.775,151.8944,1155,1890,1995,106,RED RANGE (VICTORIA ST)
056027,-28.6433,152.2511,270,1893,1988,96,RIVERTREE (MYALL)
056028,-30.7338,151.5105,1018,1862,2011,150,URALLA (SALISBURY COURT)
056029,-29.4558,151.4791,735,1872,2012,141,EMMAVILLE (STRATHBOGIE)
056030,-30.15,151.55,,1900,1970,71,TANGLEY
056031,-30.1,151.5,969.3,1881,1956,76,TENTERDEN
056032,-29.0479,152.0172,838,1870,2012,143,TENTERFIELD (FEDERATION PARK)
056033,-29.9546,151.2111,782,1910,2012,103,TINGHA POST OFFICE
056034,-30.6437,151.4906,1012,1901,2012,112,URALLA (DUMARESQ ST)
056035,-30.9853,151.5942,1050,1879,1996,118,WALCHA POST OFFICE
056036,-30.0664,151.5199,1095,1895,2011,117,WANDSWORTH (STRABANNE)
056038,-28.5529,152.1577,675,1914,2011,98,WYLIE CREEK (ALOOMBA)
056039,-29.05,151.8167,722.4,1929,1970,42,STRATHAVEN (TENTERFIELD)
056040,-28.4803,152.1034,820,1949,2011,63,CULLENDORE (ASHGLEN)
056042,-30.6417,151.3002,835,1953,2011,59,URALLA (LANA)
056044,-28.9506,151.7552,895,1932,2005,74,TENTERFIELD (SAILOR JACK)
056050,-29.0198,151.7462,680,1948,2012,65,TENTERFIELD (ABERFELDIE)
056052,-29.0988,151.7416,440,1950,2012,63,TENTERFIELD (MOLE STATION)
056055,-29.0211,151.6153,380,1911,2012,102,MOLE RIVER (TRENAYR)
056056,-30.5,151.5,,1877,1922,46,EVERSLEIGH
056057,-30.0867,151.3909,1040,1956,2012,57,TENTERDEN (BALOOK)
056060,-29.9,151,,1901,1943,43,HOWELL
056065,-30.7209,151.6675,1012,1916,2012,97,URALLA (MIHI)
056068,-30.3793,151.7521,1120,1961,2003,43,ARMIDALE (BELHAVEN)
056069,-30.6479,151.7463,1030,1961,2009,49,ARMIDALE (TIVERTON)
056074,-29.7,151.7,,1915,1947,33,GLENCAIRN
056075,-31.034,151.4409,965,1959,2011,53,WALCHA ROAD ( BOXLEY)
056077,-31.0678,151.5022,1061,1953,2011,59,WALCHA (CRAIGDARROCH)
056078,-31.1829,151.4397,1023,1959,2011,53,NIANGALA (INGALBA)
056080,-31.2176,151.5196,1090,1904,2009,106,GLEN MORRISON (MILLBANK)
056082,-31.2424,151.4232,1085,1952,2011,60,NIANGALA (ASHLAND)
056083,-31.2642,151.5465,1190,1940,2009,70,GLEN MORRISON (BRANGA PLAINS)
056084,-31.3075,151.6167,1200,1959,1993,35,ST LEONARDS CREEK (LOITA DOWNS)
056088,-29.5085,151.676,890,1959,2012,54,EMMAVILLE (SEVERN VALLEY)
056094,-29.5488,151.9942,1100,1958,2012,55,DUNDEE (WATTLE DALE)
056095,-29.5781,151.5557,905,1958,2012,55,WELLINGROVE (BRYDONE)
056096,-29.591,151.6274,1015,1959,2007,49,GLEN INNES (REDDESTONE (REDBANK))
056098,-29.5817,151.9483,1035,1959,2012,54,DUNDEE (KARINGA)
056100,-29.6315,151.5561,905,1895,2012,118,WELLINGROVE (WANGALEA)
056101,-29.645,151.62,945,1958,1993,36,WELLINGROVE (GLENBROOK)
056102,-29.6368,151.6815,1015,1958,2011,54,REDDESTONE (LONEWOOD)
056111,-29.7799,151.3503,780,1958,2011,54,ELSMORE (DANTHONIA)
056115,-29.7023,151.8249,1105,1959,2012,54,GLEN INNES (LYNDALE)
056121,-29.8797,151.4142,850,1958,2011,54,ELSMORE (PARADISE CREEK)
056123,-29.8783,151.4658,872,1954,2011,58,ELSMORE (PARADISE STATION)
056128,-29.8265,151.5207,970,1957,2011,55,SWAN VALE (NUMERALLA)
056129,-29.8333,151.7333,1082,1958,1989,32,STONEHENGE (HAZELWOOD)
056134,-29.9175,151.3244,947,1958,1994,37,TINGHA (BONNIE VIEW)
056139,-29.9465,151.6066,1360,1959,2011,53,BEN LOMOND (KOALA)
056140,-29.4684,151.6667,930,1960,2012,53,EMMAVILLE (BEN VALE)
056142,-29.8,151.6,,1904,1941,38,FURRACABAD (AVONDALE)
056143,-30,151.6,,1883,1934,52,BEN LOMOND
056144,-30.3,151.5,,1872,1938,67,BOOROLONG
056147,-29.9,151.6,,1886,1927,42,STONEHENGE
056149,-29.8,152,,1899,1939,41,YARROW CREEK
056153,-29.8,151.2,,1895,1926,32,ROSLYN
056163,-30.0006,151.8529,1275,1964,2012,49,MOUNT MITCHELL (TIRRANNA)
056165,-29.8109,151.233,651,1964,2012,49,ELSMORE (ELMORE STATION)
056167,-30.0034,151.0833,790,1940,2011,72,STANBOROUGH (ROCKFIELD)
056169,-30.0242,151.1462,795,1959,2001,43,TINGHA (CHESTERTON)
056170,-30.0767,151.2067,705,1965,1999,35,TINGHA (MOOKI)
056174,-30.2333,151.1333,688.8,1936,1967,32,LAURA
056176,-30.1369,151.2581,756,1959,2012,54,BUNDARRA (BIMBADEEN)
056180,-30.2979,151.0772,715,1965,2012,48,BUNDARRA (SOUTH WINSCOMBE)
056202,-28.9776,152.1552,820,1970,2012,43,BLACK SWAMP (MAXWELL)
056203,-29.0455,152.1343,865,1968,2010,43,BLACK SWAMP (ATHLYNE)
056205,-29.8995,151.965,1105,1969,2011,43,PINKETT (BENBOOKRA)
056207,-28.5417,151.9909,870,1868,2012,145,MARYLAND
056211,-28.91,152.2528,560,1964,2011,48,SANDY HILLS (TOURELLO PARK)
056212,-28.8433,152.2533,585,1970,2009,40,TENTERFIELD (SANDY HILL (BOOROOK))
056214,-30.3123,150.9964,731,1969,2012,44,BUNDARRA (WILLOWBANK)
056228,-30.5078,151.1141,711,1981,2012,32,KINGSTOWN POST OFFICE
056229,-30.2126,151.6787,1332,1981,2012,32,GUYRA HOSPITAL
056231,-28.4083,152.3067,574,1954,1992,39,LEGUME POST OFFICE
057000,-30.2667,152.0167,914.4,1885,1970,86,ABERFOYLE
057001,-30.3659,152.2315,1285,1902,2012,111,EBOR (GLENOWEN)
057003,-28.737,152.6228,170,1913,2012,100,BONALBO POST OFFICE
057004,-29.8317,152.4067,274.3,1896,1970,75,DALMORTON HOMESTEAD
057005,-28.9279,152.3759,490,1891,2012,122,DRAKE (VILLAGE RESOURCE CENTRE)
057006,-29.4667,152.45,97,1920,1971,52,DUMPE
057007,-30.45,151.9167,609.9,1937,1975,39,ARMIDALE (FORGLEN)
057008,-30.75,152.2,,1918,1961,44,GEORGES CREEK
057009,-28.9,152.3,670.6,1934,1968,35,GIRARD STATE FOREST
057010,-30.4333,152.3292,1335,1887,1994,108,EBOR (KOTUPNA)
057011,-30.5774,152.1099,950,1907,2011,105,JEOGLA STATION
057013,-30.8,152.1,,1899,1954,56,KUNDERANG EAST (KENEBREE)
057014,-29.5577,152.1388,895,1910,2009,100,GLEN ELGIN (GLENBROOK)
057015,-28.6538,152.5953,190,1915,2010,96,OLD BONALBO POST OFFICE
057016,-30.5053,152.3858,1350,1936,1988,53,NEW ENGLAND NAT.PARK (NEW ENGLAND NP (RA
057017,-30.6167,152.1833,1030,1929,1994,66,JEOGLA (JEOLGA OLD.SF.SITE)
057018,-28.8914,152.5663,130,1887,2012,126,TABULAM POST OFFICE
057020,-28.4735,152.5481,370,1935,2012,78,URBENVILLE OLD POST OFFICE
057021,-28.4667,152.55,365.8,1938,1995,58,URBENVILLE STATE FOREST
057022,-30.4905,152.1004,980,1901,2012,112,WOLLOMOMBI (WALLAMUMBI)
057023,-30.2892,152.1701,1195,1885,2012,128,EBOR (WONGWIBINDA)
057024,-28.3879,152.6083,395,1933,2012,80,WOODENBONG (UNUMGAR ST)
057026,-28.2846,152.5034,565,1894,2011,118,OLD KOREELAH (WHITE SWAMP (EDENDALE 2))
057028,-30.5644,151.907,997,1889,2012,124,HILLGROVE (HILLVIEW)
057033,-30.5112,152.0427,960,1959,2012,54,WOLLOMOMBI POST OFFICE
057035,-31.1333,152.1253,975,1958,2012,55,YARROWITCH (BENDITI)
057037,-31.1117,151.8014,1060,1953,2011,59,TIA (RAMBRAH)
057045,-31.1893,151.8551,1130,1961,2011,51,TIA (HIGHRENT)
057046,-30.2853,151.8549,1315,1961,2012,52,GUYRA (MYLOE)
057049,-30.3122,152.052,1195,1961,2011,51,GUYRA  (LYNDHURST)
057050,-31.2166,151.6943,1275,1950,2007,58,BRACKENDALE (THE LAKE)
057051,-29.1912,152.5905,85,1961,2009,49,BARYULGIL (MOUNTAIN VIEW)
057052,-30.7274,152.254,130,1961,2012,52,LOWER CREEK (CEDAR PARK)
057053,-31.0099,151.7524,1110,1966,2008,43,WALCHA (PINDARI)
057066,-29.3466,152.5167,85,1964,2010,47,CARNHAM
057068,-29.5717,152.5417,100,1964,1997,34,JACKADGERY OLD POST OFFICE
057082,-29.646,152.0936,970,1929,2012,84,GLEN INNES (MT MITCHELL FOREST)
057085,-28.568,152.5858,290,1910,2008,99,OLD BONALBO (ALCHERINGA)
057091,-30.7167,151.8531,1067,1959,2011,53,URALLA (BLUE NOBBY)
057093,-29.5101,152.4897,140,1905,2012,108,CANGAI (SMELTER CREEK)
057095,-28.7551,152.4507,555,1970,2012,43,TABULAM (MUIRNE)
057102,-30.4489,152.3133,1355,1974,2012,39,EBOR (MAPLEWOOD)
057103,-30.0093,152.0101,975,1891,2012,122,KOOKABOOKRA
057104,-31.2739,151.9655,1110,1960,2012,53,YARROWITCH (MARETTO)
057119,-30.889,151.8547,1082,1945,2010,66,WALCHA (KARORI)
058000,-28.85,153.45,160,1903,1973,71,ALSTONVILLE POST OFFICE
058001,-28.8528,153.5691,3,1892,2009,118,BALLINA (CROWLEY VILLAGE)
058002,-28.6477,153.5123,90,1900,2012,113,BANGALOW (FOWLERS LANE)
058004,-28.7856,152.7683,195,1936,2012,77,MUMMULGUM (BINGEEBEEBRA)
058005,-28.3981,153.1731,130,1950,2012,63,BRAYS CREEK (MISTY MOUNTAIN)
058006,-29.5663,153.0812,8,1896,2012,117,BRUSHGROVE (CLARENCE ST)
058007,-28.6369,153.588,3,1892,2012,121,BYRON BAY (JACARANDA DRIVE)
058008,-29.6167,153.0667,3,1911,1977,67,CALLIOPE PUBLIC SCHOOL
058009,-28.6388,153.6361,95,1948,2012,65,BYRON BAY (CAPE BYRON LIGHTHOUSE)
058010,-28.45,152.6,527,1933,1989,57,CASTILLE
058011,-28.3146,153.275,35,1950,2012,63,CHILLINGHAM
058012,-29.4333,153.3633,27.4,1877,2012,136,YAMBA PILOT STATION
058013,-28.3167,153.4333,5,1887,1972,86,CONDONG SUGAR MILL
058014,-29.5861,152.7759,25,1903,2011,109,COPMANHURST POST OFFICE
058015,-28.9875,153.2874,6,1895,2012,118,CORAKI (UNION ST)
058017,-28.3,153.55,18.3,1885,1959,75,CUDGEN PLANTATION
058018,-28.8408,153.5181,30,1884,1985,102,CUMBALUM (FAIRVIEW)
058019,-28.5314,153.3151,230,1952,2012,61,DOON DOON (MCCABES ROAD)
058020,-28.2888,153.3651,20,1950,2012,63,MURWILLUMBAH (DUNGAY (TALESWOOD))
058021,-28.6875,153.3186,167.6,1895,1951,57,DUNOON
058024,-29.7,152.9,6.4,1867,1966,100,GRAFTON CITY COUNCIL
058025,-29.7067,152.94,6,1902,2003,102,SOUTH GRAFTON POST OFFICE
058026,-28.4414,152.8296,140,1952,2000,49,GREVILLIA (SUMMERLAND WAY)
058027,-29.4227,153.2533,2,1915,2011,97,HARWOOD ISLAND (HARWOOD SUGAR MILL)
058032,-28.6225,153.0036,80,1905,2012,108,KYOGLE POST OFFICE
058033,-29.4967,153.1041,8,1884,2012,129,LAWRENCE POST OFFICE
058036,-28.31,153.2229,96,1928,2012,85,CHILLINGHAM (LIMPINWOOD)
058037,-28.807,153.2628,11,1884,2003,120,LISMORE (CENTRE STREET)
058038,-29.4521,153.2007,6,1889,2007,119,MACLEAN (MCLACHLAN STREET)
058039,-29.0375,152.6897,180,1940,1995,56,MOUNT PIKAPENE FORESTRY
058040,-28.5451,153.4948,15,1898,2012,115,MULLUMBIMBY (FAIRVIEW FARM)
058042,-28.3167,153.4,5.8,1890,1973,84,MURWILLUMBAH POST OFFICE
058043,-28.7,153.5,30,1917,1955,39,NEWRYBAR
058044,-28.5966,153.2233,70,1903,2012,110,NIMBIN POST OFFICE
058045,-29.9691,152.7265,200,1912,2012,101,NYMBOIDA (ARMIDALE ROAD)
058048,-29.6,152.8,33.5,1887,1953,67,RAMORNIE
058056,-28.2025,153.5502,5,1886,2012,127,TWEED HEADS GOLF CLUB
058057,-28.3364,153.2236,120,1950,2009,60,TYALGUM (WANUNGARA VIEW)
058059,-29.6309,153.0287,5,1891,2012,122,ULMARRA (NEWSAGENCY)
058060,-28.5988,153.3783,370,1943,2004,62,WHIAN WHIAN (RUMMERY PARK)
058061,-29.0713,153.3449,5,1886,2012,127,WOODBURN POST OFFICE
058062,-28.8569,152.9264,115,1905,1944,40,WOODVIEW
058063,-28.8752,153.049,26,1858,2012,155,CASINO AIRPORT
058065,-29.0167,153.4333,6,1915,1975,61,BROADWATER SUGAR MILL
058067,-28.2406,153.3778,330,1913,2007,95,TOMEWIN (BORDER GATE)
058070,-28.6384,153.4128,75,1957,2012,56,ROSEBANK (REPENTANCE CREEK)
058072,-28.6533,153.4542,175,1904,1998,95,FEDERAL POST OFFICE
058073,-29.4945,152.7945,80,1957,2012,56,COPMANHURST  (STOCKYARD CREEK)
058074,-29.9312,152.8659,68,1962,2012,51,KANGAROO CREEK (JALOOM)
058078,-28.7777,153.1133,29,1964,2012,49,BENTLEY
058080,-29.87,153.2653,5,1963,2012,50,WOOLI BEACH
058082,-29.1,153.2,10,1895,1927,33,NEW ITALY (ABERDARE)
058085,-28.7311,153.4056,115,1889,1944,56,CLUNES
058086,-28.8556,153.2783,20,1894,1945,52,GUNDARIMBA (KOOLOOL)
058088,-28.6723,152.9083,75,1965,2005,41,ETTRICK (CARARA)
058089,-28.9089,153.485,3,1892,1929,38,PIMLICO
058090,-28.4817,152.9167,100,1883,1970,88,ROSEBERRY
058091,-28.8,153.5,55,1890,1933,44,SPRING HILL
058093,-28.8194,153.4161,150,1892,2000,109,WOLLONGBAR (CENTRAL PARK DRIVE)
058099,-29.2823,152.9886,50,1964,2012,49,WHIPORIE POST OFFICE
058102,-29.737,152.7852,25,1964,2012,49,GRAFTON SOUTH (SOUTH GRAFTON  (YEERONG))
058109,-28.3672,153.1689,91,1965,2012,48,TYALGUM (KERRS LANE)
058113,-28.4738,153.0861,210,1965,2012,48,GREEN PIGEON (MORNING VIEW)
058115,-28.3848,152.8788,145,1965,2009,45,GREVILLIA  (LINDESAY VIEW)
058127,-28.7319,153.4065,112,1962,2012,51,CLUNES (MAIN RD)
058128,-28.872,153.568,,1908,1945,38,BALLINA WEST
058129,-28.4659,153.2631,61,1966,2011,46,KUNGHUR (THE JUNCTION)
058130,-29.6823,152.9278,9,1966,2012,47,GRAFTON OLYMPIC POOL
058131,-28.8521,153.4556,140,1963,2011,49,ALSTONVILLE TROPICAL FRUIT RESEARCH STAT
058133,-28.7177,153.362,37,1938,2009,72,CORNDALE (WILLOW VALE)
058135,-28.8926,153.4479,32,1968,2012,45,MEERSCHAUMVALE (MEERSCHAUM VALE (BARDEN)
058137,-28.2562,153.5778,5,1969,2012,44,KINGSCLIFF (MARINE PARADE)
058138,-29.8445,152.903,45,1937,2012,76,KANGAROO CREEK  (HAYFIELD)
058141,-28.4119,152.9827,160,1969,2012,44,LOADSTONE (HIGH VIEW)
058146,-28.6211,152.9977,55,1969,2012,44,KYOGLE (LARKIN STREET)
058147,-28.6696,153.2789,35,1926,2012,87,THE CHANNON
058148,-28.5276,153.1519,345,1963,2012,50,LILLIAN ROCK (WILLIAMS ROAD)
058149,-29.4053,153.3526,3,1970,2010,41,ILUKA (OWEN ST)
058156,-28.3418,153.1652,138,1971,2009,39,TYALGUM (WARNING VIEW)
058158,-28.3395,153.3809,8,1972,2012,41,MURWILLUMBAH (BRAY PARK)
058165,-28.6229,153.409,140,1975,2012,38,ROSEBANK (UPPER COOPERS CREEK)
058171,-28.9263,153.4178,14,1977,2012,36,MEERSCHAUM VALE (JENBETDAPH)
058190,-29.5833,152.75,40,1888,1919,32,UPPER COPMANHURST
058220,-28.705,152.8414,75,1927,2009,83,WOOLNERS ARM
059000,-30.8141,152.5129,95,1889,2012,124,BELLBROOK (EAST STREET)
059001,-30.4519,152.8979,15,1899,2002,104,BELLINGEN POST OFFICE
059002,-30.65,152.8486,20,1890,2012,123,BOWRAVILLE RECREATION CLUB
059003,-30.2667,152.8667,150,1908,1967,60,BROOKLANA
059006,-30.1619,153.0982,112,1901,2012,112,LOWER BUCCA
059008,-30.0903,152.6333,600,1937,1989,53,CLOUDS CREEK STATE FOREST
059009,-30.2356,153.0167,95,1891,2012,122,CORAMBA (GLENFIDDICH)
059010,-30.3,153.1,21,1899,1967,69,COFFS HARBOUR
059011,-30.2667,152.9833,131.1,1908,1974,67,UPPER URARA (THE KNOLL)
059012,-30.3167,152.55,,1913,1974,62,DEER VALE
059013,-30.3422,152.7117,731,1905,2002,98,DORRIGO POST OFFICE
059014,-30.6667,152.4,457.2,1937,1970,34,FIVE DAY CREEK
059016,-30.5,152.7333,,1940,1974,35,KALANG ROAD
059017,-31.077,152.8235,10,1882,2012,131,KEMPSEY (WIDE STREET)
059018,-30.7241,152.9168,33,1888,2012,125,MACKSVILLE COUNTRY CLUB
059019,-30.3641,152.4061,1270,1928,2012,85,EBOR (THE RACECOURSE)
059021,-30.2833,152.7833,716.3,1918,1973,56,MEGAN (THE MOUNT)
059022,-30.4,152.4,1371.6,1890,1947,58,GUY FAWKES 2
059024,-30.6437,152.9998,5,1904,2012,109,NAMBUCCA HEADS BOWLING CLUB
059026,-30.3076,152.9874,145,1899,2011,113,UPPER ORARA (AURANIA)
059029,-30.45,153,3,1902,1965,64,RALEIGH POST OFFICE
059030,-30.9225,153.087,117,1939,2012,74,SOUTH WEST ROCKS (SMOKY CAPE LIGHTHOUSE)
059032,-30.7794,152.7024,80,1949,2011,63,TAYLORS ARM
059033,-30.4252,152.7789,45,1947,2012,66,THORA POST OFFICE
059034,-30.8765,152.6121,73,1918,2010,93,HICKEYS CREEK (MILLBANK (LINDALE))
059035,-30.0064,152.8403,95,1937,1995,59,TOWALLUM (MAXWELTON)
059037,-30.4962,153.0119,15,1912,2012,101,URUNGA (SUNSET PLACE)
059038,-30.6833,152.75,61,1933,1973,41,BOWRAVILLE (WEEROONA)
059039,-30.1052,153.1956,2,1887,2012,126,WOOLGOOLGA (CLEAR PLACE)
059040,-30.3107,153.1187,5,1943,2012,70,COFFS HARBOUR MO
059042,-30.05,152.9782,67,1953,2009,57,GLENREAGH POST OFFICE
059045,-30.3614,152.4917,1230,1948,2012,65,MELDRUM (COOLAWARRAH)
059047,-31.1802,152.9681,8,1904,2012,109,CRESCENT HEAD
059052,-30.8996,152.6629,85,1961,2012,52,WILLAWARRIN (DENLEIGH)
059055,-30.9699,152.511,80,1894,2011,118,TOOROOKA (MOPARRABAH)
059060,-31.1167,152.6833,46,1961,2012,52,WITTITRIN
059065,-31,152.9,,1895,1932,38,SEVEN OAKS (BELLIMBOPINNI)
059067,-30.3439,152.7128,740,1954,1999,46,DORRIGO (MYRTLE ST)
059069,-30.5,152.9,,1889,1921,33,FERNMOUNT
059074,-30.207,153.266,40,1897,1975,79,SOUTH SOLITARY ISLAND
059075,-30.8495,152.8832,48,1964,2012,49,EUNGAI CREEK (SOUTHBANK ROAD)
